filename,width,height,class,ymax,xmin,ymin,xmax
-00715.png,2160,3840,sleepers,2513.7562,1797.932071,1791.27847,1882.076064
-00715.png,2160,3840,sleepers,2439.28393,1764.08104,1781.606747,1834.68462
-00715.png,2160,3840,sleepers,2373.516212,1735.06587,1781.606747,1793.09621
-00715.png,2160,3840,sleepers,2331.927802,1714.755251,1778.70523,1765.048212
-00715.png,2160,3840,sleepers,2293.240909,1692.510287,1770.000679,1742.803249
-00715.png,2160,3840,sleepers,2251.652498,1675.101186,1775.803713,1721.525457
-00715.png,2160,3840,sleepers,2213.932778,1657.692084,1766.131989,1693.47746
-00715.png,2160,3840,sleepers,2176.213057,1648.02036,1763.230472,1677.03553
-00715.png,2160,3840,sleepers,2160.738299,1632.545603,1751.624404,1663.495118
-00715.png,2160,3840,sleepers,2141.394853,1620.939535,1763.230472,1646.086016
-00715.png,2160,3840,sleepers,2115.2812,1611.267812,1758.394611,1634.479948
-00715.png,2160,3840,sleepers,2097.872098,1600.628916,1752.591577,1620.939535
-00715.png,2160,3840,sleepers,2071.758445,1591.924365,1747.755715,1607.399123
-00715.png,2160,3840,sleepers,2042.743275,1576.449608,1751.624404,1594.825882
-00715.png,2160,3840,balise,1830.886396,1538.372656,1865.976114,1551.759484
-00715.png,2160,3840,balise,1816.079752,1520.929212,1851.16947,1534.518871
-00716.png,2160,3840,sleepers,2747.219364,1900.931306,1813.898066,2033.917501
-00716.png,2160,3840,sleepers,2631.158684,1848.945793,1805.435308,1968.633369
-00716.png,2160,3840,sleepers,2544.113174,1811.467865,1795.763585,1900.931306
-00716.png,2160,3840,sleepers,2476.411111,1775.198903,1796.97255,1852.572689
-00716.png,2160,3840,sleepers,2413.54491,1752.22856,1784.882896,1816.303727
-00716.png,2160,3840,sleepers,2357.932501,1729.258217,1778.838069,1789.706488
-00716.png,2160,3840,sleepers,2308.364919,1709.914771,1770.375311,1757.064422
-00716.png,2160,3840,sleepers,2269.678026,1688.153393,1760.703588,1731.676148
-00716.png,2160,3840,sleepers,2230.991133,1666.392016,1764.330484,1707.49684
-00716.png,2160,3840,sleepers,2199.558032,1653.093396,1761.912553,1688.153393
-00716.png,2160,3840,sleepers,2165.45747,1637.205076,1760.390224,1671.868533
-00716.png,2160,3840,sleepers,2145.649781,1633.243538,1756.428686,1655.527189
-00716.png,2160,3840,sleepers,2119.404593,1616.407003,1756.428686,1639.185845
-00716.png,2160,3840,sleepers,2102.072865,1606.503158,1752.467148,1624.825271
-00716.png,2160,3840,sleepers,2082.760367,1597.589698,1751.971956,1614.921426
-00716.png,2160,3840,sleepers,2067.409408,1589.666622,1748.505611,1605.512773
-00716.png,2160,3840,sleepers,2051.068065,1580.753162,1747.020034,1598.580082
-00716.png,2160,3840,sleepers,2037.697874,1576.296432,1742.563304,1592.142583
-00716.png,2160,3840,sleepers,2018.88057,1567.382972,1741.077727,1583.229123
-00716.png,2160,3840,balise,1837.139101,1539.24137,1879.094233,1557.830402
-00716.png,2160,3840,balise,1820.315508,1526.779449,1858.220516,1540.383713
-00717.png,2160,3840,sleepers,2702.781786,1874.528408,1804.520486,1996.633914
-00717.png,2160,3840,sleepers,2581.885245,1824.960826,1812.983244,1930.140817
-00717.png,2160,3840,sleepers,2508.138355,1801.990483,1790.012901,1876.946339
-00717.png,2160,3840,sleepers,2438.018361,1766.930486,1785.177039,1838.259446
-00717.png,2160,3840,sleepers,2375.15216,1728.243593,1780.341178,1797.154622
-00717.png,2160,3840,sleepers,2334.047336,1712.527043,1765.833593,1766.930486
-00717.png,2160,3840,sleepers,2291.733547,1694.392562,1764.624627,1740.333247
-00717.png,2160,3840,sleepers,2259.09148,1683.511873,1774.29635,1719.780835
-00717.png,2160,3840,sleepers,2209.10608,1658.585908,1772.717925,1701.915228
-00717.png,2160,3840,sleepers,2188.06041,1648.682063,1762.814081,1679.012587
-00717.png,2160,3840,sleepers,2160.0511,1633.702498,1761.421352,1663.414032
-00717.png,2160,3840,sleepers,2132.196536,1623.798653,1758.326401,1648.558265
-00717.png,2160,3840,sleepers,2116.721779,1615.132789,1755.85044,1633.083508
-00717.png,2160,3840,sleepers,2095.057119,1601.515003,1753.993469,1623.179663
-00717.png,2160,3840,sleepers,2069.059527,1592.849139,1747.184576,1615.132789
-00717.png,2160,3840,balise,1845.350077,1545.39362,1886.153917,1566.785924
-00717.png,2160,3840,balise,1825.146234,1530.735929,1864.761612,1546.582081
-00718.png,2160,3840,sleepers,2758.484124,1905.268681,1832.416619,2040.672807
-00718.png,2160,3840,sleepers,2641.214479,1854.492133,1810.655241,1963.29902
-00718.png,2160,3840,sleepers,2555.377935,1815.80524,1796.147657,1907.686612
-00718.png,2160,3840,sleepers,2475.586218,1775.909382,1802.192484,1858.11903
-00718.png,2160,3840,sleepers,2411.511051,1744.476281,1768.341452,1819.432137
-00718.png,2160,3840,sleepers,2355.898642,1728.759731,1781.640072,1783.163174
-00718.png,2160,3840,sleepers,2312.375887,1705.789388,1773.177314,1756.565935
-00718.png,2160,3840,sleepers,2260.390374,1677.983183,1774.386279,1727.550765
-00718.png,2160,3840,sleepers,2228.957274,1669.520426,1765.923521,1704.580422
-00718.png,2160,3840,sleepers,2191.479346,1648.968014,1758.669729,1684.02801
-00718.png,2160,3840,sleepers,2179.389692,1638.087325,1756.251798,1670.729391
-00718.png,2160,3840,sleepers,2150.374522,1627.206636,1759.878694,1657.430771
-00718.png,2160,3840,sleepers,2127.404179,1616.325947,1757.460763,1638.087325
-00718.png,2160,3840,sleepers,2102.015906,1605.445259,1751.415936,1628.415602
-00718.png,2160,3840,balise,1850.550311,1553.928226,1897.769307,1575.833945
-00718.png,2160,3840,balise,1832.214413,1538.51309,1873.267354,1555.388607
-00719.png,2160,3840,sleepers,2693.862361,1875.91663,1804.063818,2000.68186
-00719.png,2160,3840,sleepers,2591.342094,1829.492358,1801.162301,1932.012625
-00719.png,2160,3840,sleepers,2515.902652,1795.641326,1798.260784,1873.982285
-00719.png,2160,3840,sleepers,2438.528866,1768.560501,1777.950165,1834.32822
-00719.png,2160,3840,sleepers,2388.235905,1742.446848,1783.753199,1796.608499
-00719.png,2160,3840,sleepers,2334.074254,1722.136229,1777.950165,1772.429191
-00719.png,2160,3840,sleepers,2298.288878,1699.891266,1781.818854,1737.610987
-00719.png,2160,3840,sleepers,2248.392458,1674.561023,1773.704279,1714.601957
-00719.png,2160,3840,sleepers,2215.298238,1659.985736,1761.578356,1694.030202
-00719.png,2160,3840,sleepers,2183.110743,1649.462901,1751.674511,1677.317464
-00719.png,2160,3840,sleepers,2163.303054,1635.845114,1752.293501,1663.080687
-00719.png,2160,3840,sleepers,2123.068685,1621.608338,1757.245423,1649.462901
-00719.png,2160,3840,sleepers,2110.069889,1608.609542,1755.388453,1637.702085
-00719.png,2160,3840,balise,1858.095432,1564.344338,1910.993688,1587.710439
-00719.png,2160,3840,balise,1837.650093,1544.548057,1884.869089,1563.37075
-00720.png,2160,3840,sleepers,2742.403384,1896.737707,1811.500018,2041.813556
-00720.png,2160,3840,sleepers,2648.104082,1854.423918,1813.917949,1970.484597
-00720.png,2160,3840,sleepers,2551.38685,1824.199782,1793.365537,1908.827361
-00720.png,2160,3840,sleepers,2481.025063,1786.963648,1783.11351,1855.05258
-00720.png,2160,3840,sleepers,2405.198752,1755.240395,1766.865015,1814.818211
-00720.png,2160,3840,sleepers,2358.77448,1727.385832,1782.339772,1776.905055
-00720.png,2160,3840,sleepers,2305.386568,1706.49491,1769.959966,1752.145444
-00720.png,2160,3840,sleepers,2269.794626,1684.056512,1768.412491,1728.15957
-00720.png,2160,3840,sleepers,2230.333995,1670.902968,1757.58016,1706.49491
-00720.png,2160,3840,sleepers,2198.76549,1652.642755,1751.545005,1689.008434
-00720.png,2160,3840,sleepers,2163.173548,1639.489211,1755.413694,1669.664988
-00720.png,2160,3840,sleepers,2145.742782,1628.551652,1758.304379,1655.093956
-00720.png,2160,3840,sleepers,2121.749558,1618.027657,1747.38423,1641.004577
-00720.png,2160,3840,balise,1870.060442,1579.98511,1925.30829,1599.820334
-00720.png,2160,3840,balise,1845.010662,1552.347921,1896.710662,1570.847921
-00721.png,2160,3840,sleepers,2674.707263,1877.068881,1804.252167,1997.965422
-00721.png,2160,3840,sleepers,2591.530443,1833.546126,1791.678927,1938.000737
-00721.png,2160,3840,sleepers,2506.419278,1790.990543,1791.678927,1879.003225
-00721.png,2160,3840,sleepers,2446.454593,1766.811235,1785.875893,1830.644609
-00721.png,2160,3840,sleepers,2387.263647,1738.182934,1775.043563,1793.311757
-00721.png,2160,3840,sleepers,2335.036341,1710.134937,1776.977907,1764.296587
-00721.png,2160,3840,sleepers,2284.936814,1693.499573,1776.591038,1743.018796
-00721.png,2160,3840,sleepers,2251.666086,1672.60865,1755.700116,1721.354136
-00721.png,2160,3840,sleepers,2218.147762,1663.509493,1765.511112,1696.780221
-00721.png,2160,3840,sleepers,2187.142291,1649.343034,1761.895961,1680.911538
-00721.png,2160,3840,sleepers,2156.192776,1633.868276,1753.230097,1665.436781
-00721.png,2160,3840,sleepers,2137.623068,1628.297364,1748.278175,1654.913946
-00721.png,2160,3840,sleepers,2118.434369,1616.536548,1746.421204,1641.91515
-00721.png,2160,3840,balise,1880.326135,1590.976706,1942.443049,1613.795164
-00721.png,2160,3840,balise,1854.881019,1563.298423,1904.59889,1579.395071
-00721.png,2160,3840,sleepers,2095.412525,1603.663862,1745.608732,1624.660013
-00721.png,2160,3840,sleepers,2071.247144,1593.760017,1744.024117,1616.736937
-00721.png,2160,3840,sleepers,2055.004839,1582.667711,1738.477964,1606.436939
-00721.png,2160,3840,sleepers,2032.02792,1571.575405,1735.308734,1598.117709
-00721.png,2160,3840,sleepers,2018.558691,1564.048484,1739.270272,1590.194633
-00722.png,2160,3840,sleepers,2759.6361,1905.088394,1816.643079,2048.229898
-00722.png,2160,3840,sleepers,2637.772387,1848.992399,1812.77439,1964.085906
-00722.png,2160,3840,sleepers,2547.82536,1812.23985,1790.529427,1907.989911
-00722.png,2160,3840,sleepers,2477.22178,1778.388819,1791.496599,1854.795433
-00722.png,2160,3840,sleepers,2413.388406,1746.472132,1775.054669,1815.141367
-00722.png,2160,3840,sleepers,2355.358067,1730.997375,1758.61274,1785.159025
-00722.png,2160,3840,sleepers,2312.802484,1702.949377,1766.350118,1760.012544
-00722.png,2160,3840,sleepers,2262.509523,1684.573103,1766.350118,1728.095858
-00722.png,2160,3840,sleepers,2233.378293,1668.595416,1772.965577,1709.410088
-00722.png,2160,3840,sleepers,2201.306858,1657.144096,1755.633849,1693.045532
-00722.png,2160,3840,sleepers,2177.531441,1641.879795,1750.675737,1673.076906
-00722.png,2160,3840,sleepers,2142.867985,1625.538451,1752.656506,1659.211523
-00722.png,2160,3840,sleepers,2124.05068,1618.60576,1751.170929,1644.850948
-00722.png,2160,3840,sleepers,2101.252881,1607.226397,1743.476493,1630.129038
-00722.png,2160,3840,sleepers,2080.826201,1596.084572,1738.52457,1617.749232
-00722.png,2160,3840,sleepers,2067.208415,1586.799718,1744.714473,1610.321349
-00722.png,2160,3840,sleepers,2054.209619,1578.752844,1741.000532,1605.369426
-00722.png,2160,3840,sleepers,2037.496881,1572.562941,1737.90558,1596.084572
-00722.png,2160,3840,sleepers,2023.260104,1569.46799,1733.572648,1588.037698
-00722.png,2160,3840,balise,1892.333655,1607.230458,1961.296106,1627.513532
-00722.png,2160,3840,balise,1860.732626,1571.85272,1920.314155,1593.149948
-00723.png,2160,3840,sleepers,2689.715917,1876.682744,1800.884547,2009.185353
-00723.png,2160,3840,sleepers,2590.097167,1835.094334,1797.98303,1931.811567
-00723.png,2160,3840,sleepers,2505.953174,1797.374613,1776.705238,1878.617089
-00723.png,2160,3840,sleepers,2440.185456,1767.392271,1775.738066,1839.930195
-00723.png,2160,3840,sleepers,2388.925323,1738.377101,1774.770894,1803.177647
-00723.png,2160,3840,sleepers,2325.091949,1717.09931,1772.836549,1767.392271
-00723.png,2160,3840,sleepers,2295.805971,1694.196669,1769.664224,1738.686596
-00723.png,2160,3840,sleepers,2246.348647,1677.236335,1764.526604,1716.851714
-00723.png,2160,3840,sleepers,2212.675575,1661.885376,1757.593913,1701.005562
-00723.png,2160,3840,sleepers,2186.925579,1649.50557,1755.613144,1683.673834
-00723.png,2160,3840,sleepers,2169.593851,1635.640187,1750.661222,1666.837298
-00723.png,2160,3840,sleepers,2128.988088,1620.78442,1750.661222,1651.486339
-00723.png,2160,3840,sleepers,2110.665975,1609.394999,1742.738146,1637.620956
-00723.png,2160,3840,sleepers,2095.537852,1602.697524,1739.494637,1629.437905
-00723.png,2160,3840,sleepers,2072.75901,1595.764833,1743.456175,1616.562907
-00723.png,2160,3840,sleepers,2062.359973,1586.356181,1742.960983,1608.144639
-00723.png,2160,3840,sleepers,2043.047476,1576.452336,1740.485022,1601.70714
-00723.png,2160,3840,sleepers,2029.677285,1569.024452,1737.018676,1590.317718
-00723.png,2160,3840,sleepers,2013.766527,1566.039372,1736.458877,1583.073985
-00723.png,2160,3840,sleepers,2004.65499,1558.51245,1731.705031,1573.17014
-00723.png,2160,3840,balise,1906.414011,1622.480521,1981.542516,1640.816419
-00723.png,2160,3840,balise,1872.500711,1583.861548,1931.565022,1601.223859
-00724.png,2160,3840,sleepers,2749.031162,1897.995575,1825.381588,2046.940114
-00724.png,2160,3840,sleepers,2639.740689,1853.505648,1807.972486,1960.861776
-00724.png,2160,3840,sleepers,2548.82649,1818.687444,1792.497729,1907.667298
-00724.png,2160,3840,sleepers,2471.452704,1778.066206,1790.563384,1853.505648
-00724.png,2160,3840,sleepers,2410.520847,1749.051036,1769.285593,1820.621789
-00724.png,2160,3840,sleepers,2354.424852,1723.904556,1777.990144,1786.770757
-00724.png,2160,3840,sleepers,2313.803614,1708.429798,1769.285593,1755.821243
-00724.png,2160,3840,sleepers,2262.63633,1686.34732,1768.682078,1730.914621
-00724.png,2160,3840,sleepers,2232.305805,1669.015592,1760.635204,1705.536019
-00724.png,2160,3840,sleepers,2204.451242,1653.540834,1756.921262,1690.680252
-00724.png,2160,3840,sleepers,2172.263747,1643.017999,1750.731359,1673.967514
-00724.png,2160,3840,sleepers,2141.314233,1629.400213,1750.112369,1662.206698
-00724.png,2160,3840,sleepers,2125.839475,1618.877378,1747.017418,1646.731941
-00724.png,2160,3840,sleepers,2104.793805,1606.497572,1740.827515,1631.876174
-00724.png,2160,3840,sleepers,2091.176019,1597.831708,1736.494583,1620.734349
-00724.png,2160,3840,sleepers,2062.869246,1587.654517,1740.400065,1610.631437
-00724.png,2160,3840,sleepers,2041.476942,1576.562211,1738.81545,1599.539131
-00724.png,2160,3840,sleepers,2027.215406,1565.469905,1735.250065,1590.823748
-00724.png,2160,3840,balise,1924.732323,1640.356028,2007.487264,1665.50704
-00724.png,2160,3840,balise,1884.571837,1595.124774,1948.463519,1616.827663
-00725.png,2160,3840,sleepers,2697.965771,1881.19344,1809.134401,1999.188464
-00725.png,2160,3840,sleepers,2587.708126,1835.736341,1785.922265,1936.322263
-00725.png,2160,3840,sleepers,2512.268684,1799.950964,1789.790954,1889.897991
-00725.png,2160,3840,sleepers,2446.500966,1772.870139,1779.152059,1843.473719
-00725.png,2160,3840,sleepers,2385.569109,1740.953452,1772.381852,1798.01662
-00725.png,2160,3840,sleepers,2336.871982,1714.936517,1764.305963,1761.360788
-00725.png,2160,3840,sleepers,2291.995186,1694.625898,1765.853439,1741.05017
-00725.png,2160,3840,sleepers,2249.439604,1678.377403,1761.211012,1717.838034
-00725.png,2160,3840,sleepers,2216.168875,1659.807694,1758.11606,1696.173373
-00725.png,2160,3840,sleepers,2184.724169,1647.396939,1745.488658,1679.584434
-00725.png,2160,3840,sleepers,2162.564316,1635.636123,1750.564379,1664.357273
-00725.png,2160,3840,sleepers,2136.319128,1623.256317,1746.602841,1652.472659
-00725.png,2160,3840,sleepers,2118.9874,1611.866896,1750.564379,1638.112084
-00725.png,2160,3840,sleepers,2087.790289,1601.467859,1741.155726,1627.713047
-00725.png,2160,3840,sleepers,2072.914714,1595.584975,1738.659958,1617.868626
-00725.png,2160,3840,sleepers,2055.087794,1585.681131,1738.659958,1607.469589
-00725.png,2160,3840,sleepers,2036.765681,1577.262863,1740.145534,1597.565744
-00725.png,2160,3840,sleepers,2025.871452,1569.339787,1740.640727,1588.157092
-00725.png,2160,3840,sleepers,2012.501262,1562.407096,1734.69842,1581.719593
-00725.png,2160,3840,balise,1944.58434,1660.62792,2036.588363,1689.348753
-00725.png,2160,3840,balise,1898.770454,1610.200649,1968.089887,1631.749387
-00726.png,2160,3840,sleepers,2747.637057,1903.092534,1833.356964,2040.61235
-00726.png,2160,3840,sleepers,2632.628177,1854.588842,1802.600884,1966.393963
-00726.png,2160,3840,sleepers,2556.995301,1816.482252,1781.323093,1919.002519
-00726.png,2160,3840,sleepers,2474.785653,1780.696876,1786.158955,1866.775213
-00726.png,2160,3840,sleepers,2402.247728,1746.845844,1773.585714,1809.712046
-00726.png,2160,3840,sleepers,2362.593663,1727.502398,1773.585714,1778.762531
-00726.png,2160,3840,sleepers,2315.589088,1705.257434,1765.461467,1747.039279
-00726.png,2160,3840,sleepers,2263.098711,1685.325947,1757.507442,1723.455749
-00726.png,2160,3840,sleepers,2226.949678,1667.499026,1760.478595,1702.162483
-00726.png,2160,3840,sleepers,2199.317951,1653.336529,1753.644942,1683.84037
-00726.png,2160,3840,sleepers,2174.256775,1640.536196,1749.877032,1670.24773
-00726.png,2160,3840,sleepers,2145.535626,1624.690045,1745.915494,1660.839078
-00726.png,2160,3840,sleepers,2118.195599,1615.488367,1748.039405,1647.675862
-00726.png,2160,3840,sleepers,2103.066702,1609.182017,1744.547526,1633.347398
-00726.png,2160,3840,sleepers,2082.070551,1599.278172,1738.605219,1621.462784
-00726.png,2160,3840,sleepers,2064.639785,1590.166635,1739.397527,1612.351247
-00726.png,2160,3840,sleepers,2051.170556,1581.451252,1736.62445,1602.447403
-00726.png,2160,3840,sleepers,2033.343636,1573.132022,1740.585988,1593.732019
-00726.png,2160,3840,sleepers,2022.647484,1568.378177,1735.039835,1585.016636
-00726.png,2160,3840,sleepers,2011.951331,1562.039716,1737.812911,1577.489714
-00726.png,2160,3840,balise,1970.852852,1682.690518,2071.000529,1723.890512
-00726.png,2160,3840,balise,1910.637477,1625.644373,1987.649773,1651.632062
-00727.png,2160,3840,sleepers,2704.744363,1876.718303,1804.065131,2002.450706
-00727.png,2160,3840,sleepers,2587.958304,1835.420044,1801.405408,1936.634629
-00727.png,2160,3840,sleepers,2498.97845,1791.558779,1798.987477,1878.604289
-00727.png,2160,3840,sleepers,2451.828799,1766.170506,1785.688857,1841.126361
-00727.png,2160,3840,sleepers,2384.126736,1738.364301,1783.270926,1801.230503
-00727.png,2160,3840,sleepers,2332.827915,1714.687923,1767.999275,1766.915228
-00727.png,2160,3840,sleepers,2288.337988,1699.213165,1769.93362,1741.768748
-00727.png,2160,3840,sleepers,2256.576049,1680.566083,1761.383817,1719.562471
-00727.png,2160,3840,sleepers,2216.34168,1659.520413,1756.431894,1700.373772
-00727.png,2160,3840,sleepers,2188.487117,1644.664646,1751.479972,1679.328102
-00727.png,2160,3840,sleepers,2147.633758,1632.28484,1749.623001,1662.615364
-00727.png,2160,3840,sleepers,2137.110923,1624.237966,1749.004011,1647.140607
-00727.png,2160,3840,sleepers,2108.018379,1609.382199,1744.052088,1636.617772
-00727.png,2160,3840,sleepers,2093.781603,1601.954316,1742.195118,1629.808879
-00727.png,2160,3840,sleepers,2080.163816,1595.145423,1740.338147,1616.810083
-00727.png,2160,3840,sleepers,2059.118146,1585.860568,1738.481176,1606.287248
-00727.png,2160,3840,balise,2000.115992,1714.338193,2116.585205,1753.557418
-00727.png,2160,3840,balise,1929.600618,1646.595896,2016.358297,1673.534353
-00728.png,2160,3840,sleepers,2747.848327,1910.195734,1816.944961,2043.181929
-00728.png,2160,3840,sleepers,2645.086267,1852.165395,1810.900134,1965.808143
-00728.png,2160,3840,sleepers,2553.204896,1815.896432,1798.81048,1905.359873
-00728.png,2160,3840,sleepers,2474.55686,1778.35322,1788.311824,1855.690738
-00728.png,2160,3840,sleepers,2410.348707,1752.771512,1780.526087,1817.765493
-00728.png,2160,3840,sleepers,2356.187057,1725.690687,1767.372543,1783.721027
-00728.png,2160,3840,sleepers,2306.667834,1698.609862,1764.277592,1748.902823
-00728.png,2160,3840,sleepers,2268.754678,1688.55127,1766.598805,1725.690687
-00728.png,2160,3840,sleepers,2233.936475,1672.302774,1762.730116,1708.668454
-00728.png,2160,3840,sleepers,2199.118271,1654.506804,1750.35031,1683.135105
-00728.png,2160,3840,sleepers,2174.061544,1637.453621,1749.186608,1673.107462
-00728.png,2160,3840,sleepers,2147.321163,1628.540161,1747.701032,1653.794965
-00728.png,2160,3840,sleepers,2120.580783,1617.645932,1745.22507,1643.89112
-00728.png,2160,3840,sleepers,2103.744247,1609.722856,1743.739494,1631.016122
-00728.png,2160,3840,sleepers,2084.43175,1596.847858,1746.710647,1623.588239
-00728.png,2160,3840,sleepers,2066.604829,1588.924782,1745.720263,1612.198817
-00728.png,2160,3840,sleepers,2049.768293,1580.011322,1743.739494,1601.79978
-00728.png,2160,3840,sleepers,2030.869359,1573.378454,1738.904019,1593.186144
-00728.png,2160,3840,balise,2038.443746,1750.567222,2170.790803,1799.753676
-00728.png,2160,3840,balise,1956.046086,1668.329014,2048.739733,1695.305502
-00729.png,2160,3840,sleepers,2690.61893,1874.144792,1808.557766,2004.906491
-00729.png,2160,3840,sleepers,2589.375331,1829.770925,1801.710186,1931.904323
-00729.png,2160,3840,sleepers,2515.870234,1794.952722,1781.593002,1886.253789
-00729.png,2160,3840,sleepers,2444.68635,1766.324421,1783.914215,1839.05578
-00729.png,2160,3840,sleepers,2384.334797,1736.922382,1773.855623,1795.726459
-00729.png,2160,3840,sleepers,2332.49436,1716.031459,1773.081885,1774.061799
-00729.png,2160,3840,sleepers,2289.16504,1693.593061,1766.118244,1743.112285
-00729.png,2160,3840,sleepers,2246.609457,1677.344566,1763.797031,1720.673887
-00729.png,2160,3840,sleepers,2211.791254,1661.869809,1756.83339,1703.651654
-00729.png,2160,3840,sleepers,2184.710428,1647.942528,1756.059652,1686.629421
-00729.png,2160,3840,sleepers,2163.735323,1635.817746,1752.230578,1667.014856
-00729.png,2160,3840,sleepers,2137.850697,1624.324643,1753.903399,1646.509255
-00729.png,2160,3840,sleepers,2113.536758,1614.940751,1743.999555,1626.082576
-00729.png,2160,3840,sleepers,2085.781234,1601.422003,1741.12744,1616.772962
-00729.png,2160,3840,sleepers,2076.867773,1595.479696,1741.12744,1603.897964
-00729.png,2160,3840,sleepers,2045.670663,1578.147968,1742.117824,1593.994119
-00729.png,2160,3840,balise,2088.831645,1803.944809,2247.293159,1860.737416
-00729.png,2160,3840,balise,1980.493884,1697.490364,2084.546053,1729.53762
-00730.png,2160,3840,sleepers,2741.48038,1900.878148,1822.050095,2037.44288
-00730.png,2160,3840,sleepers,2642.393574,1849.509207,1796.69809,1960.92746
-00730.png,2160,3840,sleepers,2552.639982,1813.917266,1798.245566,1903.670858
-00730.png,2160,3840,sleepers,2472.171245,1779.8728,1775.807168,1858.794062
-00730.png,2160,3840,sleepers,2418.783332,1749.697023,1780.449595,1813.917266
-00730.png,2160,3840,sleepers,2359.979254,1724.937411,1774.259692,1780.646537
-00730.png,2160,3840,sleepers,2301.948915,1704.046489,1770.391003,1754.33945
-00730.png,2160,3840,sleepers,2273.320614,1686.250518,1757.237459,1732.67479
-00730.png,2160,3840,sleepers,2232.560103,1669.166386,1754.080608,1710.019745
-00730.png,2160,3840,sleepers,2194.801695,1653.691629,1752.842628,1690.831046
-00730.png,2160,3840,sleepers,2178.088957,1643.168794,1757.79455,1671.642347
-00730.png,2160,3840,sleepers,2145.183434,1630.937546,1752.991186,1656.687542
-00730.png,2160,3840,sleepers,2120.276812,1617.079901,1742.940331,1645.305858
-00730.png,2160,3840,sleepers,2107.401814,1604.700095,1745.911484,1633.421244
-00730.png,2160,3840,sleepers,2080.661433,1598.757788,1738.978793,1622.527015
-00730.png,2160,3840,sleepers,2070.262396,1589.349136,1741.454754,1609.156825
-00730.png,2160,3840,balise,2156.819078,1867.000512,2343.829019,1941.845055
-00730.png,2160,3840,balise,2014.626074,1721.692908,2133.484887,1769.966624
-00731.png,2160,3840,sleepers,2688.801899,1870.610246,1803.839218,2002.145683
-00731.png,2160,3840,sleepers,2590.150321,1827.087491,1807.707907,1935.410792
-00731.png,2160,3840,sleepers,2518.579569,1798.072321,1789.331633,1885.117831
-00731.png,2160,3840,sleepers,2447.975989,1766.155635,1786.430116,1835.792042
-00731.png,2160,3840,sleepers,2379.306754,1742.792378,1775.79122,1804.691407
-00731.png,2160,3840,sleepers,2334.816826,1719.580242,1768.053842,1769.873203
-00731.png,2160,3840,sleepers,2297.166742,1697.845946,1765.60883,1741.175266
-00731.png,2160,3840,sleepers,2251.516208,1676.181285,1756.323976,1716.415654
-00731.png,2160,3840,sleepers,2215.150529,1662.254004,1756.323976,1694.750994
-00731.png,2160,3840,sleepers,2185.74849,1652.969149,1747.039121,1678.502499
-00731.png,2160,3840,sleepers,2155.572713,1632.851965,1747.812859,1668.443907
-00731.png,2160,3840,sleepers,2136.229266,1622.019635,1751.681548,1652.969149
-00731.png,2160,3840,sleepers,2111.608928,1613.59363,1751.356579,1640.829202
-00731.png,2160,3840,sleepers,2099.229122,1598.737863,1743.309705,1628.449397
-00731.png,2160,3840,balise,2247.01375,1952.462282,2485.181406,2056.175343
-00731.png,2160,3840,balise,2056.108281,1766.153063,2194.793798,1819.903209
-00732.png,2160,3840,sleepers,2760.656025,1900.302795,1818.871969,2044.169679
-00732.png,2160,3840,sleepers,2649.552103,1853.032247,1799.407626,1965.224237
-00732.png,2160,3840,sleepers,2555.736387,1820.148388,1784.900041,1901.390864
-00732.png,2160,3840,sleepers,2470.625222,1791.133218,1766.523767,1864.638315
-00732.png,2160,3840,sleepers,2409.693366,1755.347842,1769.425284,1818.214043
-00732.png,2160,3840,sleepers,2360.367577,1730.201361,1760.720733,1782.428667
-00732.png,2160,3840,sleepers,2312.00896,1705.054881,1762.655078,1759.216531
-00732.png,2160,3840,sleepers,2259.781655,1684.744262,1758.786388,1729.234189
-00732.png,2160,3840,sleepers,2228.83214,1668.302332,1757.819216,1706.989226
-00732.png,2160,3840,sleepers,2199.70091,1652.672828,1749.385473,1693.680934
-00732.png,2160,3840,sleepers,2172.620084,1640.293022,1760.991541,1675.111226
-00732.png,2160,3840,sleepers,2147.860473,1624.818264,1757.89659,1659.636468
-00732.png,2160,3840,balise,2383.82373,2073.70269,2682.523685,2682.523685
-00732.png,2160,3840,balise,2109.882149,1819.084593,2272.440374,1886.272275
-00732.png,2160,3840,balise,2275.632893,1886.272275,2278.485201,1886.906121
-00733.png,2160,3840,sleepers,2704.183046,1876.277668,1813.417331,2000.075726
-00733.png,2160,3840,sleepers,2588.122367,1827.919051,1801.811263,1935.27518
-00733.png,2160,3840,sleepers,2528.157682,1804.706915,1781.500644,1877.24484
-00733.png,2160,3840,sleepers,2444.01369,1760.216988,1786.336506,1838.557947
-00733.png,2160,3840,sleepers,2383.081833,1736.03768,1770.861749,1802.772571
-00733.png,2160,3840,sleepers,2331.047962,1710.310896,1763.898108,1765.246284
-00733.png,2160,3840,sleepers,2285.049246,1696.994867,1762.00245,1739.705197
-00733.png,2160,3840,sleepers,2251.00478,1676.568188,1753.336586,1720.516498
-00733.png,2160,3840,sleepers,2210.770411,1660.47444,1753.336586,1700.089819
-00733.png,2160,3840,sleepers,2186.010799,1640.666751,1757.050528,1676.568188
-00733.png,2160,3840,sleepers,2158.775226,1633.238867,1747.765673,1661.09343
